Lacrimosa	Epoch 31 July 2016 (JD 2457600.5)	2.89320 au (432.817 gm)	0.013028	1.7458°	4.2626°	108.363°	209.78°
Dido	Epoch 31 July 2016 (JD 2457600.5)	3.150 au (471.2 gm)	0.057565	7.16997°	0.682681°	248.387°	311.722°
Isabella	Epoch 31 July 2016 (JD 2457600.5)	2.7230 au (407.36 gm)	0.12257	5.2600°	32.582°	15.041°	153.338°
Isolda	Epoch 31 July 2016 (JD 2457600.5)	3.04205 au (455.084 gm)	0.16129	3.8856°	263.644°	173.522°	260.142°
Medea	Epoch 31 July 2016 (JD 2457600.5)	3.11575 au (466.110 gm)	0.10478	4.2636°	313.478°	100.91°	28.1280°
Lilaea	Epoch 31 July 2016 (JD 2457600.5)	2.75172 au (411.651 gm)	0.14613	6.8028°	122.113°	162.34°	199.50°
Aschera	Epoch 31 July 2016 (JD 2457600.5)	2.6108 au (390.57 gm)	0.031762	3.4364°	341.997°	131.579°	167.065°
Oenone	Epoch 31 July 2016 (JD 2457600.5)	2.77 au (413.78 gm)	0.036257	1.68583°	25.0036°	315.903°	90.9597°
Kleopatra	Epoch 23 March 2018 (JD 2458200.5)	2.7941 au	0.2509	13.113°	215.36°	180.11°	346.24°
Eudora	Epoch 31 July 2016 (JD 2457600.5)	2.86811 au (429.063 gm)	0.30937	10.5165°	162.594°	155.320°	349.290°
Bianca	Epoch 31 July 2016 (JD 2457600.5)	2.66719 au (399.006 gm)	0.11696	15.2006°	170.635°	63.0175°	170.102°
Thusnelda	Epoch 31 July 2016 (JD 2457600.5)	2.3549 au (352.29 gm)	0.22281	10.861°	200.821°	142.692°	238.118°
Stephania	Epoch 4 September 2017 (JD 2458000.5)	2.3493 au	0.2575	7.5895°	257.92°	78.480°	239.16°
Eos	Epoch 31 July 2016 (JD 2457600.5)	3.01044 au (450.355 gm)	0.10447	10.880°	141.845°	193.56°	66.5202°
Lucia	Epoch 31 July 2016 (JD 2457600.5)	3.1412 au (469.92 gm)	0.13105	2.1494°	80.141°	180.953°	349.267°
Rosa	Epoch 31 July 2016 (JD 2457600.5)	3.09552 au (463.083 gm)	0.11586	1.93552°	47.9276°	61.7716°	309.511°
Oceana	Epoch 31 July 2016 (JD 2457600.5)	2.64508 au (395.698 gm)	0.043182	5.84243°	352.815°	284.346°	1.46287°
Henrietta	Epoch 31 July 2016 (JD 2457600.5)	3.38907 au (506.998 gm)	0.26396	20.872°	197.113°	104.149°	159.155°
Weringia	Epoch 31 July 2016 (JD 2457600.5)	2.71261 au (405.801 gm)	0.20316	15.9657°	134.970°	154.117°	14.8722°
Philosophia	Epoch 31 July 2016 (JD 2457600.5)	3.16366 au (473.277 gm)	0.19079	9.1539°	326.254°	267.020°	71.2570°
Agathe	Epoch 13 September 2023(JD 2453300.5)	2.20 au (329 million km)	0.24227	2.5359°	313.25°	19.177°	63.67°
Adelinda	Epoch 31 July 2016 (JD 2457600.5)	3.42156 au (511.858 gm)	0.13910	2.07871°	28.0490°	311.263°	78.0401°
Athamantis	Epoch 31 July 2016 (JD 2457600.5)	2.38229 au (356.386 gm)	0.06124	9.443°	239.9°	139.1°	116.2°
Vindobona	Epoch 31 July 2016 (JD 2457600.5)	2.9229 au (437.26 gm)	0.15120	5.1021°	350.535°	268.609°	12.6140°
Russia	Epoch 31 July 2016 (JD 2457600.5)	2.5527 au (381.88 gm)	0.17465	6.0659°	152.250°	52.163°	213.685°
Asterope	Epoch 31 July 2016 (JD 2457600.5)	2.6599 au (397.92 gm)	0.10044	7.6832°	222.017°	125.128°	138.789°
Barbara	Epoch 31 July 2016 (JD 2457600.5)	2.38546 au (356.860 gm)	0.24569	15.3746°	144.553°	192.344°	16.9454°
Carolina	Epoch 31 July 2016 (JD 2457600.5)	2.88044 au (430.908 gm)	0.063383	9.03035°	66.0344°	209.338°	178.096°
Honoria	Epoch 31 July 2016 (JD 2457600.5)	2.79787 au (418.555 gm)	0.19042	7.6942°	185.861°	174.872°	294.554°
Coelestina	Epoch 31 July 2016 (JD 2457600.5)	2.76458 au (413.575 gm)	0.072007	9.74247°	84.3141°	199.113°	253.418°
Hypatia	Epoch 31 July 2016 (JD 2457600.5)	2.9083 au (435.08 gm)	0.088335	12.413°	183.89°	210.750°	170.00°
Adrastea	Epoch 31 July 2016 (JD 2457600.5)	2.96616 au (443.731 gm)	0.23486	6.1746°	180.634°	210.15°	233.617°
Vanadis	Epoch 31 July 2016 (JD 2457600.5)	2.6656 au (398.77 gm)	0.20551	2.1043°	115.191°	300.174°	60.5202°
Germania	Epoch 31 July 2016 (JD 2457600.5)	3.04857 au (456.060 gm)	0.10213	5.50482°	270.362°	80.6364°	277.959°
Kriemhild	Epoch 31 July 2016 (JD 2457600.5)	2.86202 au (428.152 gm)	0.11935	11.351°	206.940°	279.764°	351.010°
Ida	Epoch 31 July 2016 (JD 2457600.5)	2.861 au (4.280×1011 m)	0.0411	1.132°	324.016°	110.961°	38.707°
Sita	Epoch 31 July 2016 (JD 2457600.5)	2.17424 au (325.262 gm)	0.13749	2.84423°	208.982°	166.029°	46.3767°
Vera	Epoch 31 July 2016 (JD 2457600.5)	3.10504 au (464.507 gm)	0.19354	5.15859°	61.2968°	329.674°	120.926°
Asporina	Epoch 31 July 2016 (JD 2457600.5)	2.69355 au (402.949 gm)	0.10984	15.6259°	162.347°	96.6218°	172.414°
Eukrate	Epoch 31 July 2016 (JD 2457600.5)	2.7432 au (410.38 gm)	0.24257	24.991°	0.16410°	54.969°	75.9892°
Lameia	Epoch 31 July 2016 (JD 2457600.5)	2.47 au (369.67 gm)	0.066588	4.0581°	246.845°	10.782°	264.207°
Ilse	Epoch 31 July 2016 (JD 2457600.5)	2.37721 au (355.626 gm)	0.21760	9.61979°	334.727°	42.3241°	223.964°
Bettina	Epoch 31 July 2016 (JD 2457600.5)	3.14906 au (471.093 gm)	0.13229	12.819°	23.862°	76.692°	56.902°
Sophia	Epoch 31 May 2020 (JD 2459000.5)	3.1025 au	0.0964	10.511°	156.02°	286.51°	192.53°
Clementina	Epoch 31 July 2016 (JD 2457600.5)	3.15924 au (472.616 gm)	0.069548	10.044°	202.043°	155.886°	131.151°
Mathilde	Epoch 31 July 2016 (JD 2457600.5)	2.648402147 au (396.1953219 gm)	0.26492652	6.7427122°	179.58936°	157.39642°	170.584348°
Augusta	Epoch 31 July 2016 (JD 2457600.5)	2.1947 au (328.32 gm)	0.12147	4.5131°	28.473°	233.14°	340.92°
Oppavia	Epoch 31 July 2016 (JD 2457600.5)	2.746 au (410.8 gm)	0.077427	9.47209°	13.6708°	156.011°	261.139°
Walpurga	Epoch 31 July 2016 (JD 2457600.5)	2.99972 au (448.752 gm)	0.066634	13.3281°	182.937°	46.5713°	352.098°
Silesia	Epoch 31 July 2016 (JD 2457600.5)	3.1190 au (466.60 gm)	0.11154	3.6351°	34.364°	27.605°	30.606°
Tyche	Epoch 31 July 2016 (JD 2457600.5)	2.6175 au (391.57 gm)	0.20390	14.305°	207.59°	155.01°	157.95°
Aletheia	Epoch 27 June 2015 (JD 2457200.5)	3.1350 au	0.1276	10.813°	86.864°	168.07°	71.260°
Huberta	Epoch 31 July 2016 (JD 2457600.5)	3.44384 au (515.191 gm)	0.11511	6.41599°	165.393°	180.996°	110.638°
Prymno	Epoch 31 July 2016 (JD 2457600.5)	2.33195 au (348.855 gm)	0.089449	3.63567°	96.6415°	65.9065°	35.7611°
Valda	Epoch 31 July 2016 (JD 2457600.5)	2.55168 au (381.726 gm)	0.21391	7.6870°	38.489°	25.399°	268.471°
Dresda	Epoch 31 July 2016 (JD 2457600.5)	2.88900 au (432.188 gm)	0.076205	1.31813°	216.168°	162.281°	178.711°
Libussa	Epoch 31 July 2016 (JD 2457600.5)	2.79681 au (418.397 gm)	0.13696	10.426°	49.608°	340.891°	254.88°
Anna	Epoch 31 July 2016 (JD 2457600.5)	2.42035 au (362.079 gm)	0.26706	25.6443°	335.566°	251.567°	84.9293°
Aline	Epoch 31 July 2016 (JD 2457600.5)	2.80394 au (419.463 gm)	0.15633	13.3989°	235.904°	150.489°	53.2036°
Tirza	Epoch 31 July 2016 (JD 2457600.5)	2.77458 au (415.071 gm)	0.098448	6.00306°	73.7538°	196.255°	327.898°
Adorea	Epoch 31 July 2016 (JD 2457600.5)	3.092 au (462.5 gm)	0.13689	2.44010°	120.914°	69.5742°	302.257°
Justitia	Epoch 5 May 2025 (JD 2460800.5)	2.613 au	0.2164	5.477°	156.503°	120.144°	244.365°
Anahita	Epoch 31 July 2016 (JD 2457600.5)	2.1991 au (328.98 gm)	0.15003	2.3667°	254.390°	80.490°	219.26°
Penthesilea	Epoch 31 July 2016 (JD 2457600.5)	3.0035 au (449.32 gm)	0.10361	3.5395°	335.367°	58.345°	243.905°
Antonia	Epoch 31 July 2016 (JD 2457600.5)	2.77805 au (415.590 gm)	0.026945	4.4396°	37.408°	64.248°	307.768°
Atropos	Epoch 31 July 2016 (JD 2457600.5)	2.39507 au (358.297 gm)	0.16037	20.454°	158.957°	121.16°	127.80°
Philagoria	Epoch 31 July 2016 (JD 2457600.5)	3.04346 au (455.295 gm)	0.11983	3.67769°	92.8085°	119.376°	45.5293°
Sapientia	Epoch 31 July 2016 (JD 2457600.5)	2.77024 au (414.422 gm)	0.16342	4.76416°	134.097°	40.0578°	300.952°
Adelheid	Epoch 4 September 2017 (JD 2458000.5)	3.1181 au	0.0678	21.614°	211.16°	265.21°	276.54°
Elvira	Epoch 31 July 2016 (JD 2457600.5)	2.88422 au (431.473 gm)	0.091498	1.16250°	231.271°	137.520°	266.399°
Paulina	Epoch 31 July 2016 (JD 2457600.5)	2.75519 au (412.171 gm)	0.13222	7.81777°	62.0081°	139.469°	44.8832°
Thule	Epoch 31 July 2016 (JD 2457600.5)	4.3492770 au (650.64258 gm)	0.025869	2.323774°	72.46791°	42.36797°	62.75874°
Philia	Epoch 31 July 2016 (JD 2457600.5)	2.94460 au (440.506 gm)	0.10756	7.44582°	9.91179°	90.0510°	52.7987°
Lucretia	Epoch 31 July 2016 (JD 2457600.5)	2.18786 au (327.299 gm)	0.13239	5.30407°	31.4134°	16.7540°	161.880°
Clorinde	Epoch 31 July 2016 (JD 2457600.5)	2.33944 au (349.975 gm)	0.080677	9.03297°	144.972°	295.960°	277.334°
Emma	Epoch 31 July 2016 (JD 2457600.5)	3.04688 au (455.807 gm)	0.14773	7.99162°	304.369°	53.7020°	127.107°
Amalia	Epoch 31 July 2016 (JD 2457600.5)	2.35876 au (352.865 gm)	0.22149	8.05647°	233.716°	58.0568°	0.0848612°
Regina	Epoch 31 July 2016 (JD 2457600.5)	3.08335 au (461.263 gm)	0.20690	17.6192°	311.385°	14.4439°	137.349°
Iclea	Epoch 31 July 2016 (JD 2457600.5)	3.195 au (477.9 gm)	0.028921	17.9010°	149.115°	213.463°	49.3850°
Nephthys	Epoch 31 July 2016 (JD 2457600.5)	2.3531 au (352.02 gm)	0.023344	10.034°	142.381°	121.02°	125.74°
Glauke	Epoch 31 July 2016 (JD 2457600.5)	2.76155 au (413.122 gm)	0.20470	4.33517°	120.135°	84.8286°	176.219°
Nenetta	Epoch 31 July 2016 (JD 2457600.5)	2.87381 au (429.916 gm)	0.20433	6.69535°	182.114°	189.219°	104.307°
Bruna	Epoch 31 July 2016 (JD 2457600.5)	2.33748 au (349.682 gm)	0.25727	22.3321°	10.4972°	105.068°	171.767°
Alice	Epoch 31 July 2016 (JD 2457600.5)	2.22182 au (332.380 gm)	0.092495	1.8555°	161.655°	331.580°	115.293°
Ludovica	Epoch 31 July 2016 (JD 2457600.5)	2.52983 au (378.457 gm)	0.034267	14.8967°	43.5319°	287.035°	26.7727°
Brasilia	Epoch 31 July 2016 (JD 2457600.5)	2.85982 au (427.823 gm)	0.10694	15.583°	61.316°	86.852°	107.972°
Felicia	Epoch 31 July 2016 (JD 2457600.5)	3.15677 au (472.246 gm)	0.23620	6.28170°	135.998°	185.309°	214.894°
Theresia	Epoch 31 July 2016 (JD 2457600.5)	2.79510 au (418.141 gm)	0.17191	2.70824°	276.055°	148.036°	266.698°
Phaetusa	Epoch 31 July 2016 (JD 2457600.5)	2.22847 au (333.374 gm)	0.16075	1.74738°	121.585°	252.628°	272.510°
Caecilia	Epoch 31 July 2016 (JD 2457600.5)	3.1633 au (473.22 gm)	0.14276	7.5526°	332.104°	354.125°	116.75°
Baptistina	Epoch 21 November 2025 (JD 2461000.5)	2.264 au	0.09513	6.279°	8.112°	134.99°	113.57°
Thora	Epoch 31 July 2016 (JD 2457600.5)	2.43 au (364.09 gm)	0.062093	1.60383°	241.531°	150.672°	40.9107°
Geraldina	Epoch 31 July 2016 (JD 2457600.5)	3.20560 au (479.551 gm)	0.056698	0.732270°	42.6693°	325.681°	312.717°
Bavaria	Epoch 31 July 2016 (JD 2457600.5)	2.72528 au (407.696 gm)	0.066652	4.89466°	142.374°	125.469°	115.993°
Clarissa	Epoch 31 July 2016 (JD 2457600.5)	2.41 au (359.82 gm)	0.11175	3.41369°	7.85637°	54.5926°	213.798°
Josephina	Epoch 31 July 2016 (JD 2457600.5)	3.12305 au (467.202 gm)	0.061920	6.87269°	344.002°	64.1014°	357.173°
Olga	Epoch 31 July 2016 (JD 2457600.5)	2.40286 au (359.463 gm)	0.22237	15.8530°	159.080°	172.423°	63.6148°
Gordonia	Epoch 31 July 2016 (JD 2457600.5)	3.09407 au (462.866 gm)	0.19321	4.44401°	207.494°	261.346°	43.0648°
Unitas	Epoch 31 July 2016 (JD 2457600.5)	2.35785 au (352.729 gm)	0.15139	7.2779°	141.912°	168.008°	88.9729°
Nike	Epoch 31 July 2016 (JD 2457600.5)	2.9063 au (434.78 gm)	0.14327	6.1260°	100.966°	324.764°	170.550°
Polyxo	Epoch 31 July 2016 (JD 2457600.5)	2.750 au (411.4 gm)	0.040003	4.36141°	181.727°	115.501°	70.4189°
Fraternitas	Epoch 31 July 2016 (JD 2457600.5)	2.66453 au (398.608 gm)	0.11512	3.71999°	356.574°	310.477°	190.308°
Margarita	Epoch 31 July 2016 (JD 2457600.5)	2.76287 au (413.319 gm)	0.11342	3.17131°	229.278°	324.626°	138.002°
Claudia	Epoch 31 July 2016 (JD 2457600.5)	2.89793 au (433.524 gm)	0.0024026	3.22695°	81.0114°	51.4007°	260.154°
Pierretta	Epoch 31 May 2020 (JD 2459000.5)	2.782 au (416.2 gm)	0.15982	9.029344°	6.25477°	262.764°	339.6932°
Chaldaea	Epoch 31 July 2016 (JD 2457600.5)	2.3755 au (355.37 gm)	0.18096	11.654°	176.640°	316.013°	262.291°
Rosalia	Epoch 31 July 2016 (JD 2457600.5)	3.15325 au (471.719 gm)	0.17659	12.5603°	170.314°	190.369°	116.710°
Constantia	Epoch 31 July 2016 (JD 2457600.5)	2.24097 au (335.244 gm)	0.16897	2.42916°	161.661°	172.807°	86.6748°
Goberta	Epoch 31 July 2016 (JD 2457600.5)	3.1791 au (475.59 gm)	0.13629	2.3390°	123.921°	314.741°	315.703°
Roxane	Epoch 31 July 2016 (JD 2457600.5)	2.2866 au (342.07 gm)	0.085956	1.7657°	151.38°	186.926°	39.3360°
Magdalena	Epoch 31 July 2016 (JD 2457600.5)	3.19298 au (477.663 gm)	0.085119	10.6573°	161.509°	296.737°	158.522°
Leona	Epoch 4 September 2017 (JD 2458000.5)	3.4053 au	0.2172	10.564°	184.95°	228.27°	21.414°
Katharina	Epoch 31 July 2016 (JD 2457600.5)	3.01122 au (450.472 gm)	0.11682	9.3783°	219.929°	150.129°	315.691°
Florentina	Epoch 31 July 2016 (JD 2457600.5)	2.88657 au (431.825 gm)	0.045806	2.5876°	40.224°	37.310°	120.99°
Phaeo	Epoch 23 March 2018 (JD 2458200.5)	2.7808 au	0.2463	8.0544°	252.36°	115.00°	110.49°
Brucia	Epoch 4 September 2017 (JD 2458000.5)	2.3820 au	0.3005	24.230°	97.398°	291.26°	106.64°
Bamberga	Epoch 31 July 2016 (JD 2457600.5)	2.68232 au (401.269 gm)	0.34004	11.1011°	327.883°	44.2409°	225.419°
Heidelberga	Epoch 31 July 2016 (JD 2457600.5)	3.21115 au (480.381 gm)	0.15919	8.5545°	344.881°	68.563°	7.2090°
Tamara	Epoch 31 July 2016 (JD 2457600.5)	2.31751 au (346.695 gm)	0.18980	23.7294°	32.2069°	238.542°	26.2160°
Columbia	Epoch 16 February 2017 (JD 2457800.5)	2.7781 au	0.0617	7.1462°	354.82°	306.18°	255.97°
Gudrun	Epoch 31 July 2016 (JD 2457600.5)	3.11062 au (465.342 gm)	0.10588	16.1164°	352.328°	103.924°	325.246°
Svea	Epoch 31 July 2016 (JD 2457600.5)	2.47715 au (370.576 gm)	0.025383	15.8826°	178.489°	54.9542°	283.525°
Adalberta	Epoch 16 February 2017 (JD 2457800.5)	2.4677 au	0.2533	6.7569°	137.14°	259.26°	283.89°
Etheridgea	Epoch 31 July 2016 (JD 2457600.5)	3.02339 au (452.293 gm)	0.10016	6.05385°	22.0346°	333.055°	88.5392°
Siri	Epoch 31 July 2016 (JD 2457600.5)	2.7742 au (415.01 gm)	0.089172	2.8473°	31.575°	296.463°	186.290°
Badenia	Epoch 31 May 2020 (JD 2459000.5)	3.1307 au	0.1595	3.7393°	353.16°	22.785°	20.070°
Chicago	Epoch 31 July 2016 (JD 2457600.5)	3.89507 au (582.694 gm)	0.022319	4.64130°	130.179°	148.310°	110.236°
Roberta	Epoch 31 July 2016 (JD 2457600.5)	2.47530 au (370.300 gm)	0.17212	5.1005°	148.454°	140.006°	355.460°
Lacadiera	Epoch 31 July 2016 (JD 2457600.5)	2.2517 au (336.85 gm)	0.095224	5.6530°	235.044°	31.129°	324.173°
Devosa	Epoch 31 July 2016 (JD 2457600.5)	2.38288 au (356.474 gm)	0.13741	7.85443°	355.479°	98.6063°	169.690°
Budrosa	Epoch 31 July 2016 (JD 2457600.5)	2.91280 au (435.749 gm)	0.022453	6.0484°	287.440°	111.891°	301.163°
Dorothea	Epoch 31 July 2016 (JD 2457600.5)	3.01176 au (450.553 gm)	0.097082	9.9640°	173.512°	164.360°	271.598°
Eduarda	Epoch 31 July 2016 (JD 2457600.5)	2.74650 au (410.871 gm)	0.11450	4.6773°	27.051°	41.720°	23.6445°
California	Epoch 31 July 2016 (JD 2457600.5)	2.19943 au (329.030 gm)	0.19439	5.66900°	29.0469°	293.875°	15.6325°
Endymion	Epoch 31 July 2016 (JD 2457600.5)	2.56883 au (384.291 gm)	0.12770	7.34850°	232.690°	224.708°	335.858°
Ostara	Epoch 31 July 2016 (JD 2457600.5)	2.41187 au (360.811 gm)	0.22886	3.26504°	38.6320°	9.62726°	16.5913°
Desiderata	Epoch 31 July 2016 (JD 2457600.5)	2.59786 au (388.634 gm)	0.31334	18.3442°	48.0488°	237.424°	301.200°
Tercidina	Epoch 31 July 2016 (JD 2457600.5)	2.32551 au (347.891 gm)	0.061120	9.74765°	212.629°	230.279°	288.675°
Hermentaria	Epoch 31 July 2016 (JD 2457600.5)	2.80 au (418.40 gm)	0.10098	8.74967°	91.9628°	292.035°	188.671°
Pariana	Epoch 31 July 2016 (JD 2457600.5)	2.61171 au (390.706 gm)	0.16716	11.6792°	85.5359°	86.2897°	8.01559°
May	Epoch 31 July 2016 (JD 2457600.5)	2.96944 au (444.222 gm)	0.067437	9.74506°	90.0424°	13.4397°	21.8117°
Dembowska	Epoch 31 July 2016 (JD 2457600.5)	2.92379 au (437.393 gm)	0.091473	8.2461°	32.351°	346.225°	306.898°
Ornamenta	Epoch 31 July 2016 (JD 2457600.5)	3.10885 au (465.077 gm)	0.15929	24.894°	90.106°	338.34°	177.109°
Yrsa	Epoch 31 July 2016 (JD 2457600.5)	2.76724 au (413.973 gm)	0.15254	9.19482°	99.2557°	31.5661°	279.834°
Gisela	Epoch 31 July 2016 (JD 2457600.5)	2.19392 au (328.206 gm)	0.14931	3.38092°	247.353°	144.194°	74.6135°
Ruperto-Carola	Epoch 31 July 2016 (JD 2457600.5)	2.73565 au (409.247 gm)	0.32697	5.70668°	102.486°	321.460°	145.519°
Eleonora	Epoch 31 July 2016 (JD 2457600.5)	2.79777 au (418.540 gm)	0.11474	18.403°	140.37°	5.5215°	123.762°
Gabriella	Epoch 31 July 2016 (JD 2457600.5)	2.53747 au (379.600 gm)	0.10667	4.28364°	351.825°	105.626°	210.870°
Liguria	Epoch 31 July 2016 (JD 2457600.5)	2.75806 au (412.600 gm)	0.23721	8.2243°	354.796°	78.566°	28.9708°
Ninina	Epoch 31 July 2016 (JD 2457600.5)	3.15623 au (472.165 gm)	0.073982	15.0642°	137.809°	254.250°	144.322°
Apollonia	Epoch 31 July 2016 (JD 2457600.5)	2.87547 au (430.164 gm)	0.15284	3.55411°	172.161°	253.343°	179.300°
Georgia	Epoch 31 July 2016 (JD 2457600.5)	2.7280 au (408.10 gm)	0.15693	6.7716°	6.0731°	338.526°	323.972°
Carlova	Epoch 31 July 2016 (JD 2457600.5)	3.00253 au (449.172 gm)	0.17800	11.6967°	132.551°	287.862°	350.473°
Bononia	Epoch 31 July 2016 (JD 2457600.5)	3.96000 au (592.408 gm)	0.21394	12.6264°	18.8738°	68.3637°	329.195°
Havnia	Epoch 31 July 2016 (JD 2457600.5)	2.58 au (385.73 gm)	0.042895	8.06864°	27.3489°	29.6504°	42.5974°
Padua	Epoch 31 July 2016 (JD 2457600.5)	2.74960 au (411.334 gm)	0.070012	5.94381°	64.7678°	295.490°	193.817°
Isara	Epoch 4 September 2017 (JD 2458000.5)	2.2206 au	0.1498	6.0033°	105.54°	312.78°	322.26°
Corduba	Epoch 31 July 2016 (JD 2457600.5)	2.80122 au (419.057 gm)	0.15723	12.792°	185.196°	216.45°	233.78°
Vincentina	Epoch 31 July 2016 (JD 2457600.5)	3.14400 au (470.336 gm)	0.055342	10.5798°	346.728°	332.371°	283.472°
Amicitia	Epoch 31 July 2016 (JD 2457600.5)	2.21948 au (332.029 gm)	0.095505	2.94143°	83.4555°	55.5396°	183.800°
Haidea	Epoch 31 July 2016 (JD 2457600.5)	3.0754 au (460.07 gm)	0.20031	7.7935°	226.340°	94.934°	270.180°
Aeria	Epoch 4 September 2017 (JD 2458000.5)	2.6510 au	0.0965	12.706°	94.209°	268.82°	205.45°
Modestia	Epoch 31 July 2016 (JD 2457600.5)	2.32444 au (347.731 gm)	0.090853	7.86393°	290.942°	68.7121°	209.268°
Bohemia	Epoch 31 July 2016 (JD 2457600.5)	2.72624 au (407.840 gm)	0.064292	7.39621°	283.442°	343.529°	143.157°
Palma	Epoch 31 July 2016 (JD 2457600.5)	3.15125 au (471.420 gm)	0.25958	23.828°	327.37°	115.582°	275.769°
Melusina	Epoch 31 July 2016 (JD 2457600.5)	3.11658 au (466.234 gm)	0.14207	15.432°	3.8355°	347.763°	127.53°
Burgundia	Epoch 31 July 2016 (JD 2457600.5)	2.7812 au (416.06 gm)	0.080763	8.9881°	219.030°	25.153°	295.379°
Ursula	Epoch 4 September 2017 (JD 2458000.5)	3.1236 au	0.1059	15.943°	336.57°	342.15°	189.03°
Geometria	Epoch 21 November 2025 (JD 2461000.5)	2.28815 au (342.302 gm)	0.172358	5.43065°	301.948°	316.527°	151.513°
Campania	Epoch 21 November 2025 (JD 2461000.5)	2.6904 au (402.48 gm)	0.0752	6.6776°	209.914°	196.952°	311.766°
Holmia	Epoch 21 November 2025 (JD 2461000.5)	2.7767 au (415.39 gm)	0.1295	7.0123°	232.356°	156.671°	217.667°
Huenna	Epoch 21 November 2025 (JD 2461000.5)	3.1419 au (470.02 gm)	0.1791	1.6710°	171.847°	180.977°	6.5320°
Fiducia	Epoch 21 November 2025 (JD 2457600.5)	2.6789 au (400.76 gm)	0.1148	6.1639°	95.004°	240.62°	154.85°
Myrrha	Epoch 31 July 2016 (JD 2457600.5)	3.22298 au (482.151 gm)	0.089797	12.558°	125.102°	142.930°	350.739°
Dodona	Epoch 31 July 2016 (JD 2457600.5)	3.1204 au (466.81 gm)	0.17221	7.3928°	313.511°	270.036°	6.32892°
Janina	Epoch 31 July 2016 (JD 2457600.5)	3.14418 au (470.363 gm)	0.16330	2.65252°	93.0518°	322.137°	77.0719°
Burdigala	Epoch 31 July 2016 (JD 2457600.5)	2.65043 au (396.499 gm)	0.14890	5.59096°	47.8387°	35.0366°	173.217°
Ilmatar	Epoch 31 July 2016 (JD 2457600.5)	2.85112 au (426.521 gm)	0.12236	13.5514°	345.021°	187.911°	166.647°
Siegena	Epoch 31 July 2016 (JD 2457600.5)	2.89571 au (433.192 gm)	0.17064	20.2568°	166.886°	219.478°	66.7510°
Aquitania	Epoch 4 September 2017 (JD 2458000.5)	2.7409 au	0.2351	18.113°	128.24°	157.14°	330.99°
Charybdis	Epoch 31 July 2016 (JD 2457600.5)	3.00524 au (449.578 gm)	0.064892	6.44575°	354.285°	333.004°	10.9926°
Industria	Epoch 31 May 2020 (JD 2459000.5)	2.6083 au	0.0670	8.1219°	282.28°	264.91°	316.57°
Alma	Epoch 31 July 2016 (JD 2457600.5)	2.65059 au (396.523 gm)	0.13262	12.1645°	305.223°	190.194°	136.953°
Ingeborg	Epoch 4 September 2017 (JD 2458000.5)	2.3203 au	0.3052	23.202°	212.88°	147.06°	292.16°
Wilhelmina	Epoch 31 July 2016 (JD 2457600.5)	2.88354 au (431.371 gm)	0.14136	14.321°	209.819°	174.112°	322.000°
Lampetia	Epoch 31 July 2016 (JD 2457600.5)	2.7774 au (415.49 gm)	0.33146	14.879°	212.460°	90.824°	173.245°
Arduina	Epoch 31 July 2016 (JD 2457600.5)	2.76635 au (413.840 gm)	0.22619	6.21491°	66.9435°	270.829°	231.227°
Delia	Epoch January 21, 2022 (JD 2459600.5)	2.785 au (416.6 gm)	0.085	3.35°	259.3°	11.1°	277.5°
Aeolia	Epoch 31 July 2016 (JD 2457600.5)	2.74198 au (410.194 gm)	0.15948	2.54990°	249.930°	21.8317°	81.8407°
Vienna	Epoch 31 July 2016 (JD 2457600.5)	2.63671 au (394.446 gm)	0.24646	12.8534°	227.935°	139.975°	202.358°
Admete	Epoch 31 July 2016 (JD 2457600.5)	2.7392 au (409.78 gm)	0.22354	9.5259°	279.98°	159.02°	314.19°
Persephone	Epoch 31 July 2016 (JD 2457600.5)	3.0517 au (456.53 gm)	0.073517	13.113°	346.391°	194.023°	255.116°
Ducrosa	Epoch 31 July 2016 (JD 2457600.5)	3.12590 au (467.628 gm)	0.11668	10.5354°	327.145°	238.468°	294.184°
Ottilia	Epoch 31 July 2016 (JD 2457600.5)	3.34738 au (500.761 gm)	0.036643	5.9715°	36.138°	294.690°	172.933°
Chloe	Epoch 31 July 2016 (JD 2457600.5)	2.55929 au (382.864 gm)	0.11086	11.8254°	129.415°	17.6154°	263.333°
Cyane	Epoch 31 July 2016 (JD 2457600.5)	2.80979 au (420.339 gm)	0.096731	9.14883°	244.411°	255.602°	350.231°
Arsinoe	Epoch 31 July 2016 (JD 2457600.5)	2.59364 au (388.003 gm)	0.19884	14.1044°	92.6126°	120.382°	41.5847°
Thia	Epoch 2023-Feb-25 (JD 2460000.5)	2.5861 au (386.88 gm)	0.24341	11.937°	255.19°	308.65°	336.81°
